N,q,log2_q,fully_split,problem,l_M,k_s,n_c,B,distribution,dist_sd,n_LWE,m_LWE,n_SIS,m_SIS,mode,hiding_attack,hiding_log2_rop,hiding_log2_red,hiding_log2_mem,hiding_bkz_beta,hiding_beta,hiding_tag,binding_attack,binding_norm,binding_log2_rop,binding_bkz_beta,binding_beta,inf_binding_log2_rop,inf_binding_attack,inf_binding_log2_red,inf_binding_log2_mem,inf_binding_d,l2_binding_log2_rop,l2_binding_attack,l2_binding_log2_red,l2_binding_log2_mem,l2_binding_d,opening_length,random_length,s_SW,smallwood_rows,range_degree,range_grade,accepted,rejection_reason,notes
512,1054721,20.008,true,commitment_hiding+binding,4,4,5,8,uniform,4.89898,2048,2560,2560,6656,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,6656,4608,16,416.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,4,5,16,uniform,9.5219,2048,2560,2560,6656,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,6656,4608,16,416.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,4,6,8,uniform,4.89898,2048,3072,3072,7168,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,7168,5120,16,448.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,4,6,16,uniform,9.5219,2048,3072,3072,7168,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,7168,5120,16,448.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,4,8,8,uniform,4.89898,2048,4096,4096,8192,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,8192,6144,16,512.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,4,8,16,uniform,9.5219,2048,4096,4096,8192,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,8192,6144,16,512.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,4,10,8,uniform,4.89898,2048,5120,5120,9216,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,9216,7168,16,576.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,4,10,16,uniform,9.5219,2048,5120,5120,9216,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,9216,7168,16,576.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,4,12,8,uniform,4.89898,2048,6144,6144,10240,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,10240,8192,16,640.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,4,12,16,uniform,9.5219,2048,6144,6144,10240,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,10240,8192,16,640.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,1,8,uniform,4.89898,3072,512,512,5632,rough,,,,,,,,,,,,,,,,,,,,,,,5632,3584,16,352.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,1,16,uniform,9.5219,3072,512,512,5632,rough,,,,,,,,,,,,,,,,,,,,,,,5632,3584,16,352.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,2,8,uniform,4.89898,3072,1024,1024,6144,rough,,,,,,,,,,,,,,,,,,,,,,,6144,4096,16,384.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,2,16,uniform,9.5219,3072,1024,1024,6144,rough,,,,,,,,,,,,,,,,,,,,,,,6144,4096,16,384.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,3,8,uniform,4.89898,3072,1536,1536,6656,rough,,,,,,,,,,,,,,,,,,,,,,,6656,4608,16,416.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,3,16,uniform,9.5219,3072,1536,1536,6656,rough,,,,,,,,,,,,,,,,,,,,,,,6656,4608,16,416.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,4,8,uniform,4.89898,3072,2048,2048,7168,rough,,,,,,,,,,,,,,,,,,,,,,,7168,5120,16,448.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,4,16,uniform,9.5219,3072,2048,2048,7168,rough,,,,,,,,,,,,,,,,,,,,,,,7168,5120,16,448.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,5,8,uniform,4.89898,3072,2560,2560,7680,rough,,,,,,,,,,,,,,,,,,,,,,,7680,5632,16,480.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,5,16,uniform,9.5219,3072,2560,2560,7680,rough,,,,,,,,,,,,,,,,,,,,,,,7680,5632,16,480.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,6,8,uniform,4.89898,3072,3072,3072,8192,rough,usvp,692.916,692.916,,6131,2373,usvp,,,,,,,,,,,,,,,,8192,6144,16,512.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,6,16,uniform,9.5219,3072,3072,3072,8192,rough,usvp,784.020,784.020,,6142,2685,usvp,,,,,,,,,,,,,,,,8192,6144,16,512.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,8,8,uniform,4.89898,3072,4096,4096,9216,rough,usvp,691.748,691.748,,6274,2369,usvp,,,,,,,,,,,,,,,,9216,7168,16,576.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,8,16,uniform,9.5219,3072,4096,4096,9216,rough,usvp,777.012,777.012,,6589,2661,usvp,,,,,,,,,,,,,,,,9216,7168,16,576.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,10,8,uniform,4.89898,3072,5120,5120,10240,rough,usvp,691.748,691.748,,6274,2369,usvp,,,,,,,,,,,,,,,,10240,8192,16,640.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,10,16,uniform,9.5219,3072,5120,5120,10240,rough,usvp,777.012,777.012,,6589,2661,usvp,,,,,,,,,,,,,,,,10240,8192,16,640.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,12,8,uniform,4.89898,3072,6144,6144,11264,rough,usvp,691.748,691.748,,6274,2369,usvp,,,,,,,,,,,,,,,,11264,9216,16,704.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,6,12,16,uniform,9.5219,3072,6144,6144,11264,rough,usvp,777.012,777.012,,6589,2661,usvp,,,,,,,,,,,,,,,,11264,9216,16,704.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,1,8,uniform,4.89898,4096,512,512,6656,rough,,,,,,,,,,,,,,,,,,,,,,,6656,4608,16,416.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,1,16,uniform,9.5219,4096,512,512,6656,rough,,,,,,,,,,,,,,,,,,,,,,,6656,4608,16,416.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,2,8,uniform,4.89898,4096,1024,1024,7168,rough,,,,,,,,,,,,,,,,,,,,,,,7168,5120,16,448.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,2,16,uniform,9.5219,4096,1024,1024,7168,rough,,,,,,,,,,,,,,,,,,,,,,,7168,5120,16,448.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,3,8,uniform,4.89898,4096,1536,1536,7680,rough,,,,,,,,,,,,,,,,,,,,,,,7680,5632,16,480.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,3,16,uniform,9.5219,4096,1536,1536,7680,rough,,,,,,,,,,,,,,,,,,,,,,,7680,5632,16,480.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,4,8,uniform,4.89898,4096,2048,2048,8192,rough,,,,,,,,,,,,,,,,,,,,,,,8192,6144,16,512.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,4,16,uniform,9.5219,4096,2048,2048,8192,rough,,,,,,,,,,,,,,,,,,,,,,,8192,6144,16,512.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,5,8,uniform,4.89898,4096,2560,2560,8704,rough,,,,,,,,,,,,,,,,,,,,,,,8704,6656,16,544.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,5,16,uniform,9.5219,4096,2560,2560,8704,rough,,,,,,,,,,,,,,,,,,,,,,,8704,6656,16,544.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,6,8,uniform,4.89898,4096,3072,3072,9216,rough,,,,,,,,,,,,,,,,,,,,,,,9216,7168,16,576.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,6,16,uniform,9.5219,4096,3072,3072,9216,rough,,,,,,,,,,,,,,,,,,,,,,,9216,7168,16,576.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,8,8,uniform,4.89898,4096,4096,4096,10240,rough,usvp,960.096,960.096,,8186,3288,usvp,,,,,,,,,,,,,,,,10240,8192,16,640.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,8,16,uniform,9.5219,4096,4096,4096,10240,rough,usvp,1081.568,1081.568,,8190,3704,usvp,,,,,,,,,,,,,,,,10240,8192,16,640.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,10,8,uniform,4.89898,4096,5120,5120,11264,rough,usvp,959.220,959.220,,8381,3285,usvp,,,,,,,,,,,,,,,,11264,9216,16,704.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,10,16,uniform,9.5219,4096,5120,5120,11264,rough,usvp,1074.560,1074.560,,8737,3680,usvp,,,,,,,,,,,,,,,,11264,9216,16,704.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,12,8,uniform,4.89898,4096,6144,6144,12288,rough,usvp,959.220,959.220,,8381,3285,usvp,,,,,,,,,,,,,,,,12288,10240,16,768.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,4,8,12,16,uniform,9.5219,4096,6144,6144,12288,rough,usvp,1074.560,1074.560,,8737,3680,usvp,,,,,,,,,,,,,,,,12288,10240,16,768.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,1,8,uniform,4.89898,512,512,512,5120,rough,usvp,78.548,78.548,,1019,269,usvp,,,,,,,,,,,,,,,,5120,1024,16,320.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,1,16,uniform,9.5219,512,512,512,5120,rough,usvp,93.440,93.440,,1023,320,usvp,,,,,,,,,,,,,,,,5120,1024,16,320.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,2,8,uniform,4.89898,512,1024,1024,5632,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,5632,1536,16,352.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,2,16,uniform,9.5219,512,1024,1024,5632,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,5632,1536,16,352.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,3,8,uniform,4.89898,512,1536,1536,6144,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,6144,2048,16,384.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,3,16,uniform,9.5219,512,1536,1536,6144,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,6144,2048,16,384.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,4,8,uniform,4.89898,512,2048,2048,6656,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,6656,2560,16,416.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,4,16,uniform,9.5219,512,2048,2048,6656,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,6656,2560,16,416.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,5,8,uniform,4.89898,512,2560,2560,7168,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,7168,3072,16,448.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,5,16,uniform,9.5219,512,2560,2560,7168,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,7168,3072,16,448.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,6,8,uniform,4.89898,512,3072,3072,7680,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,7680,3584,16,480.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,6,16,uniform,9.5219,512,3072,3072,7680,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,7680,3584,16,480.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,8,8,uniform,4.89898,512,4096,4096,8704,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,8704,4608,16,544.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,8,16,uniform,9.5219,512,4096,4096,8704,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,8704,4608,16,544.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,10,8,uniform,4.89898,512,5120,5120,9728,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,9728,5632,16,608.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,10,16,uniform,9.5219,512,5120,5120,9728,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,9728,5632,16,608.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,12,8,uniform,4.89898,512,6144,6144,10752,rough,usvp,76.504,76.504,,1153,262,usvp,,,,,,,,,,,,,,,,10752,6656,16,672.000,17,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,1,12,16,uniform,9.5219,512,6144,6144,10752,rough,usvp,89.060,89.060,,1182,305,usvp,,,,,,,,,,,,,,,,10752,6656,16,672.000,33,direct,no,hiding below target; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,2,1,8,uniform,4.89898,1024,512,512,5632,rough,dual_hybrid,194.408,194.180,,,665,,,,351.860,,,,,,,,351.860,lattice,351.860,,2002,5632,1536,16,352.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,2,1,16,uniform,9.5219,1024,512,512,5632,rough,dual_hybrid,225.959,225.716,,,773,,lattice,l2,275.356,1824,943,380.476,lattice,380.476,,5631,275.356,lattice,275.356,,1824,5632,1536,16,352.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,2,2,8,uniform,4.89898,1024,1024,1024,6144,rough,usvp,190.092,190.092,,2046,651,usvp,,,835.120,,,,,,,,835.120,lattice,835.120,,3981,6144,2048,16,384.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,2,2,16,uniform,9.5219,1024,1024,1024,6144,rough,usvp,220.460,220.460,,2044,755,usvp,,,662.548,,,,,,,,662.548,lattice,662.548,,3628,6144,2048,16,384.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,2,3,8,uniform,4.89898,1024,1536,1536,6656,rough,usvp,188.048,188.048,,2204,644,usvp,,,1355.464,,,,,,,,1355.464,lattice,1355.464,,5938,6656,2560,16,416.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,2,3,16,uniform,9.5219,1024,1536,1536,6656,rough,usvp,214.620,214.620,,2300,735,usvp,,,1081.860,,,,,,,,1081.860,lattice,1081.860,,5415,6656,2560,16,416.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,2,4,8,uniform,4.89898,1024,2048,2048,7168,rough,usvp,188.048,188.048,,2204,644,usvp,,,1918.148,,,,,,,,1918.148,lattice,1918.148,,7168,7168,3072,16,448.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,2,4,16,uniform,9.5219,1024,2048,2048,7168,rough,usvp,214.620,214.620,,2300,735,usvp,,,1518.984,,,,,,,,1518.984,lattice,1518.984,,7168,7168,3072,16,448.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,2,5,8,uniform,4.89898,1024,2560,2560,7680,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,7680,3584,16,480.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,2,5,16,uniform,9.5219,1024,2560,2560,7680,rough,usvp,214.620,214.620,,2300,735,usvp,,,2032.904,,,,,,,,2032.904,lattice,2032.904,,7680,7680,3584,16,480.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,2,6,8,uniform,4.89898,1024,3072,3072,8192,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,8192,4096,16,512.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,2,6,16,uniform,9.5219,1024,3072,3072,8192,rough,usvp,214.620,214.620,,2300,735,usvp,,,,,,,,,,,,,,,,8192,4096,16,512.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,2,8,8,uniform,4.89898,1024,4096,4096,9216,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,9216,5120,16,576.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,2,8,16,uniform,9.5219,1024,4096,4096,9216,rough,usvp,214.620,214.620,,2300,735,usvp,,,,,,,,,,,,,,,,9216,5120,16,576.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,2,10,8,uniform,4.89898,1024,5120,5120,10240,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,10240,6144,16,640.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,2,10,16,uniform,9.5219,1024,5120,5120,10240,rough,usvp,214.620,214.620,,2300,735,usvp,,,,,,,,,,,,,,,,10240,6144,16,640.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,2,12,8,uniform,4.89898,1024,6144,6144,11264,rough,usvp,188.048,188.048,,2204,644,usvp,,,,,,,,,,,,,,,,11264,7168,16,704.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,2,12,16,uniform,9.5219,1024,6144,6144,11264,rough,usvp,214.620,214.620,,2300,735,usvp,,,,,,,,,,,,,,,,11264,7168,16,704.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,4,1,8,uniform,4.89898,2048,512,512,6656,rough,dual_hybrid,439.168,439.168,,,1504,,,,341.348,,,,,,,,341.348,lattice,341.348,,1979,6656,2560,16,416.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,1,16,uniform,9.5219,2048,512,512,6656,rough,dual_hybrid,501.364,501.364,,,1717,,lattice,l2,267.764,1805,917,373.176,lattice,373.176,,6656,267.764,lattice,267.764,,1805,6656,2560,16,416.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,2,8,uniform,4.89898,2048,1024,1024,7168,rough,dual_hybrid,439.168,439.168,,,1504,,,,813.220,,,,,,,,813.220,lattice,813.220,,3938,7168,3072,16,448.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,2,16,uniform,9.5219,2048,1024,1024,7168,rough,dual_hybrid,501.364,501.364,,,1717,,,,646.488,,,,,,,,646.488,lattice,646.488,,3593,7168,3072,16,448.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,3,8,uniform,4.89898,2048,1536,1536,7680,rough,dual_hybrid,439.168,439.168,,,1504,,,,1323.052,,,,,,,,1323.052,lattice,1323.052,,5879,7680,3584,16,480.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,3,16,uniform,9.5219,2048,1536,1536,7680,rough,dual_hybrid,501.364,501.364,,,1717,,,,1058.208,,,,,,,,1058.208,lattice,1058.208,,5366,7680,3584,16,480.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,4,8,uniform,4.89898,2048,2048,2048,8192,rough,usvp,434.204,434.204,,4095,1487,usvp,,,1853.908,,,,,,,,1853.908,lattice,1853.908,,7805,8192,4096,16,512.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,4,16,uniform,9.5219,2048,2048,2048,8192,rough,usvp,495.232,495.232,,4089,1696,usvp,,,1488.324,,,,,,,,1488.324,lattice,1488.324,,7126,8192,4096,16,512.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,5,8,uniform,4.89898,2048,2560,2560,8704,rough,usvp,432.452,432.452,,4302,1481,usvp,,,2437.032,,,,,,,,2437.032,lattice,2437.032,,8704,8704,4608,16,544.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,5,16,uniform,9.5219,2048,2560,2560,8704,rough,usvp,488.224,488.224,,4471,1672,usvp,,,1931.288,,,,,,,,1931.288,lattice,1931.288,,8704,8704,4608,16,544.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,6,8,uniform,4.89898,2048,3072,3072,9216,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,9216,5120,16,576.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,4,6,16,uniform,9.5219,2048,3072,3072,9216,rough,usvp,488.224,488.224,,4471,1672,usvp,,,2447.544,,,,,,,,2447.544,lattice,2447.544,,9216,9216,5120,16,576.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,4,8,8,uniform,4.89898,2048,4096,4096,10240,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,10240,6144,16,640.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,4,8,16,uniform,9.5219,2048,4096,4096,10240,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,10240,6144,16,640.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,4,10,8,uniform,4.89898,2048,5120,5120,11264,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,11264,7168,16,704.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,4,10,16,uniform,9.5219,2048,5120,5120,11264,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,11264,7168,16,704.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,4,12,8,uniform,4.89898,2048,6144,6144,12288,rough,usvp,432.452,432.452,,4302,1481,usvp,,,,,,,,,,,,,,,,12288,8192,16,768.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,4,12,16,uniform,9.5219,2048,6144,6144,12288,rough,usvp,488.224,488.224,,4471,1672,usvp,,,,,,,,,,,,,,,,12288,8192,16,768.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,1,8,uniform,4.89898,3072,512,512,7680,rough,,,,,,,,,,,,,,,,,,,,,,,7680,3584,16,480.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,1,16,uniform,9.5219,3072,512,512,7680,rough,,,,,,,,,,,,,,,,,,,,,,,7680,3584,16,480.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,2,8,uniform,4.89898,3072,1024,1024,8192,rough,,,,,,,,,,,,,,,,,,,,,,,8192,4096,16,512.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,2,16,uniform,9.5219,3072,1024,1024,8192,rough,,,,,,,,,,,,,,,,,,,,,,,8192,4096,16,512.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,3,8,uniform,4.89898,3072,1536,1536,8704,rough,,,,,,,,,,,,,,,,,,,,,,,8704,4608,16,544.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,3,16,uniform,9.5219,3072,1536,1536,8704,rough,,,,,,,,,,,,,,,,,,,,,,,8704,4608,16,544.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,4,8,uniform,4.89898,3072,2048,2048,9216,rough,,,,,,,,,,,,,,,,,,,,,,,9216,5120,16,576.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,4,16,uniform,9.5219,3072,2048,2048,9216,rough,,,,,,,,,,,,,,,,,,,,,,,9216,5120,16,576.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,5,8,uniform,4.89898,3072,2560,2560,9728,rough,,,,,,,,,,,,,,,,,,,,,,,9728,5632,16,608.000,17,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,5,16,uniform,9.5219,3072,2560,2560,9728,rough,,,,,,,,,,,,,,,,,,,,,,,9728,5632,16,608.000,33,direct,no,hiding failed; binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,6,8,uniform,4.89898,3072,3072,3072,10240,rough,usvp,692.916,692.916,,6131,2373,usvp,,,2956.792,,,,,,,,2956.792,lattice,2956.792,,10240,10240,6144,16,640.000,17,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,6,6,16,uniform,9.5219,3072,3072,3072,10240,rough,usvp,784.020,784.020,,6142,2685,usvp,,,2346.220,,,,,,,,2346.220,lattice,2346.220,,10240,10240,6144,16,640.000,33,direct,yes,,
512,1054721,20.008,true,commitment_hiding+binding,8,6,8,8,uniform,4.89898,3072,4096,4096,11264,rough,usvp,691.748,691.748,,6274,2369,usvp,,,,,,,,,,,,,,,,11264,7168,16,704.000,17,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,8,16,uniform,9.5219,3072,4096,4096,11264,rough,usvp,777.012,777.012,,6589,2661,usvp,,,,,,,,,,,,,,,,11264,7168,16,704.000,33,direct,no,binding failed,
512,1054721,20.008,true,commitment_hiding+binding,8,6,10,8,uniform,4.89898,3072,5120,5120,12288,rough,usvp,691.748,691.748,,6274,2369,usvp,,,,,,,,,,,,,,,,12288,8192,16,768.000,17,direct,no,binding failed,
